,
valid_nophys_1000ns_sec15_cfg1,120.61537960983535800000
valid_nophys_1000ns_sec15_cfg3,119.17753376223070200000
valid_nophys_1000ns_sec15_cfg5,123.69727591051232400000
valid_nophys_1000ns_sec15_cfg6,117.78429814608716600000
valid_nophys_1000ns_sec15_cfg7,121.52195939671224800000
valid_nophys_1000ns_sec1x9plus6_cfg1,119.73615027535418800000
valid_nophys_1000ns_sec1x9plus6_cfg3,128.13830028058080400000
valid_nophys_1000ns_sec1x9plus6_cfg5,126.53283295674224000000
valid_nophys_1000ns_sec1x9plus6_cfg6,124.64427076611099200000
valid_nophys_1000ns_sec1x9plus6_cfg7,124.78831896621804600000
valid_nophys_1000ns_sec25_cfg1,118.95029278554234000000
valid_nophys_1000ns_sec25_cfg3,119.05659737828532600000
valid_nophys_1000ns_sec25_cfg5,122.66234423483080600000
valid_nophys_1000ns_sec25_cfg6,122.32673819813855600000
valid_nophys_1000ns_sec25_cfg7,125.27030736165730600000
valid_nophys_1000ns_sec2x9plus7_cfg1,119.97378249963441600000
valid_nophys_1000ns_sec2x9plus7_cfg3,125.38901037829988600000
valid_nophys_1000ns_sec2x9plus7_cfg5,125.08367648591823800000
valid_nophys_1000ns_sec2x9plus7_cfg6,125.54967218683138400000
valid_nophys_1000ns_sec2x9plus7_cfg7,127.13812325828355200000
valid_nophys_1000ns_sec45_cfg1,118.02157423021996400000
valid_nophys_1000ns_sec45_cfg3,116.65401092352119800000
valid_nophys_1000ns_sec45_cfg5,116.79243985867805400000
valid_nophys_1000ns_sec45_cfg6,116.28373765223318600000
valid_nophys_1000ns_sec45_cfg7,120.05469805931738600000
valid_nophys_700ns_sec15_cfg1,129.27015250560993600000
valid_nophys_700ns_sec15_cfg3,122.66582967388098800000
valid_nophys_700ns_sec15_cfg5,123.44046811744712200000
valid_nophys_700ns_sec15_cfg6,126.42569448091711200000
valid_nophys_700ns_sec15_cfg7,127.77530025012535600000
valid_nophys_700ns_sec1x9plus6_cfg1,126.93924880732413000000
valid_nophys_700ns_sec1x9plus6_cfg3,127.33591509886988600000
valid_nophys_700ns_sec1x9plus6_cfg5,123.39995042069349000000
valid_nophys_700ns_sec1x9plus6_cfg6,124.44701647818313600000
valid_nophys_700ns_sec1x9plus6_cfg7,121.28722077852581600000
valid_nophys_700ns_sec25_cfg1,121.96130813843095800000
valid_nophys_700ns_sec25_cfg3,126.68570900910456200000
valid_nophys_700ns_sec25_cfg5,128.10920136741999200000
valid_nophys_700ns_sec25_cfg6,126.01262746267271000000
valid_nophys_700ns_sec25_cfg7,129.90947569136036400000
valid_nophys_700ns_sec2x9plus7_cfg1,124.49008123262017800000
valid_nophys_700ns_sec2x9plus7_cfg3,127.31032034781631600000
valid_nophys_700ns_sec2x9plus7_cfg5,125.54466287547464000000
valid_nophys_700ns_sec2x9plus7_cfg6,125.28540706889092600000
valid_nophys_700ns_sec2x9plus7_cfg7,124.24204837085627000000
valid_nophys_700ns_sec45_cfg1,115.87656386315451200000
valid_nophys_700ns_sec45_cfg3,121.90625543172671600000
valid_nophys_700ns_sec45_cfg5,119.60289625341779400000
valid_nophys_700ns_sec45_cfg6,118.28786345035576600000
valid_nophys_700ns_sec45_cfg7,118.44942676962332800000
valid_nophys_850ns_sec15_cfg1,119.23935560010832600000
valid_nophys_850ns_sec15_cfg3,128.29927031883089200000
valid_nophys_850ns_sec15_cfg5,125.47179227265429600000
valid_nophys_850ns_sec15_cfg6,131.36347991011407600000
valid_nophys_850ns_sec15_cfg7,135.03906255764289800000
valid_nophys_850ns_sec1x9plus6_cfg1,117.85656719515543800000
valid_nophys_850ns_sec1x9plus6_cfg3,128.13169818816398000000
valid_nophys_850ns_sec1x9plus6_cfg5,118.84247619950059600000
valid_nophys_850ns_sec1x9plus6_cfg6,127.59262014234558400000
valid_nophys_850ns_sec1x9plus6_cfg7,129.30446803318205400000
valid_nophys_850ns_sec25_cfg1,117.97289004087026000000
valid_nophys_850ns_sec25_cfg3,121.01403280795305800000
valid_nophys_850ns_sec25_cfg5,118.94152863160830600000
valid_nophys_850ns_sec25_cfg6,122.13692546322973400000
valid_nophys_850ns_sec25_cfg7,128.05050009451841600000
valid_nophys_850ns_sec2x9plus7_cfg1,120.20181730723470400000
valid_nophys_850ns_sec2x9plus7_cfg3,127.39009629653249800000
valid_nophys_850ns_sec2x9plus7_cfg5,124.72296871961708000000
valid_nophys_850ns_sec2x9plus7_cfg6,130.45715301714859200000
valid_nophys_850ns_sec2x9plus7_cfg7,133.08831187132566400000
valid_nophys_850ns_sec45_cfg1,117.38771786733062000000
valid_nophys_850ns_sec45_cfg3,118.88562121877139400000
valid_nophys_850ns_sec45_cfg5,120.94558089700822000000
valid_nophys_850ns_sec45_cfg6,124.89884489458583800000
valid_nophys_850ns_sec45_cfg7,124.90121357224595800000
valid_phys10th_1000ns_sec15_cfg1,126.02801765801753600000
valid_phys10th_1000ns_sec15_cfg3,119.87739442040739600000
valid_phys10th_1000ns_sec15_cfg5,117.14420158634536400000
valid_phys10th_1000ns_sec15_cfg6,113.99438500538434600000
valid_phys10th_1000ns_sec15_cfg7,114.06223636641351000000
valid_phys10th_1000ns_sec1x9plus6_cfg1,123.57250814387559600000
valid_phys10th_1000ns_sec1x9plus6_cfg3,121.32793368076851800000
valid_phys10th_1000ns_sec1x9plus6_cfg5,118.90694211155868000000
valid_phys10th_1000ns_sec1x9plus6_cfg6,119.38218511146701000000
valid_phys10th_1000ns_sec1x9plus6_cfg7,119.31612565742089680000
valid_phys10th_1000ns_sec25_cfg1,121.72793696507792000000
valid_phys10th_1000ns_sec25_cfg3,117.11994622087477800000
valid_phys10th_1000ns_sec25_cfg5,107.18629467309746800000
valid_phys10th_1000ns_sec25_cfg6,107.83692638660309700000
valid_phys10th_1000ns_sec25_cfg7,105.93820230127572320000
valid_phys10th_1000ns_sec2x9plus7_cfg1,120.64104146204784600000
valid_phys10th_1000ns_sec2x9plus7_cfg3,116.15610892356623600000
valid_phys10th_1000ns_sec2x9plus7_cfg5,119.33948325158585200000
valid_phys10th_1000ns_sec2x9plus7_cfg6,121.68980807131772000000
valid_phys10th_1000ns_sec2x9plus7_cfg7,119.90686614552782900000
valid_phys10th_1000ns_sec45_cfg1,121.12536480085367200000
valid_phys10th_1000ns_sec45_cfg3,111.04166288984962200000
valid_phys10th_1000ns_sec45_cfg5,105.94941249766089520000
valid_phys10th_1000ns_sec45_cfg6,108.29257861190529200000
valid_phys10th_1000ns_sec45_cfg7,106.80473412428127000000
valid_phys10th_700ns_sec15_cfg1,119.17297336739298600000
valid_phys10th_700ns_sec15_cfg3,117.75331392404123600000
valid_phys10th_700ns_sec15_cfg5,111.65899463817559000000
valid_phys10th_700ns_sec15_cfg6,116.21049274311920400000
valid_phys10th_700ns_sec15_cfg7,117.06661102135967000000
valid_phys10th_700ns_sec1x9plus6_cfg1,121.74923814409017600000
valid_phys10th_700ns_sec1x9plus6_cfg3,124.28692299983911200000
valid_phys10th_700ns_sec1x9plus6_cfg5,121.19329294150937200000
valid_phys10th_700ns_sec1x9plus6_cfg6,117.56053323008221000000
valid_phys10th_700ns_sec1x9plus6_cfg7,119.51833265954656600000
valid_phys10th_700ns_sec25_cfg1,126.30371257345706000000
valid_phys10th_700ns_sec25_cfg3,120.52676209446151000000
valid_phys10th_700ns_sec25_cfg5,118.12078348615672800000
valid_phys10th_700ns_sec25_cfg6,117.80543795066666600000
valid_phys10th_700ns_sec25_cfg7,119.13363785185130000000
valid_phys10th_700ns_sec2x9plus7_cfg1,119.80659506718309800000
valid_phys10th_700ns_sec2x9plus7_cfg3,124.66234454695796200000
valid_phys10th_700ns_sec2x9plus7_cfg5,120.93491861811654600000
valid_phys10th_700ns_sec2x9plus7_cfg6,119.58918244207317600000
valid_phys10th_700ns_sec2x9plus7_cfg7,117.33510195798521200000
valid_phys10th_700ns_sec45_cfg1,118.09353529157770600000
valid_phys10th_700ns_sec45_cfg3,113.82487547203541280000
valid_phys10th_700ns_sec45_cfg5,116.54972972040567800000
valid_phys10th_700ns_sec45_cfg6,115.15680834443608800000
valid_phys10th_700ns_sec45_cfg7,117.31258150887065600000
valid_phys10th_850ns_sec15_cfg1,118.70680529846002800000
valid_phys10th_850ns_sec15_cfg3,127.24349146203107600000
valid_phys10th_850ns_sec15_cfg5,118.99652598175237200000
valid_phys10th_850ns_sec15_cfg6,115.81038361126923800000
valid_phys10th_850ns_sec15_cfg7,118.02075826851942800000
valid_phys10th_850ns_sec1x9plus6_cfg1,116.81322005804934400000
valid_phys10th_850ns_sec1x9plus6_cfg3,125.67726824585403200000
valid_phys10th_850ns_sec1x9plus6_cfg5,113.64584251376864600000
valid_phys10th_850ns_sec1x9plus6_cfg6,108.63570202865373600000
valid_phys10th_850ns_sec1x9plus6_cfg7,109.40759007761038200000
valid_phys10th_850ns_sec25_cfg1,119.61601922225694600000
valid_phys10th_850ns_sec25_cfg3,116.64258999892782200000
valid_phys10th_850ns_sec25_cfg5,122.37635673388113800000
valid_phys10th_850ns_sec25_cfg6,115.39993374518865600000
valid_phys10th_850ns_sec25_cfg7,116.67608026017870400000
valid_phys10th_850ns_sec2x9plus7_cfg1,114.46377499496549200000
valid_phys10th_850ns_sec2x9plus7_cfg3,122.51779120223133200000
valid_phys10th_850ns_sec2x9plus7_cfg5,117.47382608081241200000
valid_phys10th_850ns_sec2x9plus7_cfg6,113.26724561434827200000
valid_phys10th_850ns_sec2x9plus7_cfg7,107.46574574516167800000
valid_phys10th_850ns_sec45_cfg1,111.69116954140504000000
valid_phys10th_850ns_sec45_cfg3,121.32844268069473400000
valid_phys10th_850ns_sec45_cfg5,114.88269695457942200000
valid_phys10th_850ns_sec45_cfg6,112.93324324690348000000
valid_phys10th_850ns_sec45_cfg7,114.72344385627205000000
valid_phys10th_beam_1000ns_sec15_cfg1,109.78745879694230800000
valid_phys10th_beam_1000ns_sec15_cfg3,116.05612644292520000000
valid_phys10th_beam_1000ns_sec15_cfg5,118.75340247334617200000
valid_phys10th_beam_1000ns_sec15_cfg6,121.53547815201819800000
valid_phys10th_beam_1000ns_sec15_cfg7,118.15767276857574000000
valid_phys10th_beam_1000ns_sec1x9plus6_cfg1,121.58954760501551000000
valid_phys10th_beam_1000ns_sec1x9plus6_cfg3,124.48602157945391000000
valid_phys10th_beam_1000ns_sec1x9plus6_cfg5,129.51547132984623400000
valid_phys10th_beam_1000ns_sec1x9plus6_cfg6,133.97508465323313400000
valid_phys10th_beam_1000ns_sec1x9plus6_cfg7,138.19860678946753800000
valid_phys10th_beam_1000ns_sec25_cfg1,114.51618179883612400000
valid_phys10th_beam_1000ns_sec25_cfg3,117.95192601763442200000
valid_phys10th_beam_1000ns_sec25_cfg5,122.92729190462148000000
valid_phys10th_beam_1000ns_sec25_cfg6,121.13008002560741200000
valid_phys10th_beam_1000ns_sec25_cfg7,123.12026383709054600000
valid_phys10th_beam_1000ns_sec2x9plus7_cfg1,112.14013769758130200000
valid_phys10th_beam_1000ns_sec2x9plus7_cfg3,126.18405864883139000000
valid_phys10th_beam_1000ns_sec2x9plus7_cfg5,139.63187394460114000000
valid_phys10th_beam_1000ns_sec2x9plus7_cfg6,145.80181726848565600000
valid_phys10th_beam_1000ns_sec2x9plus7_cfg7,149.85395816190414800000
valid_phys10th_beam_1000ns_sec45_cfg1,112.14110416792836800000
valid_phys10th_beam_1000ns_sec45_cfg3,117.52707211746379000000
valid_phys10th_beam_1000ns_sec45_cfg5,118.37854700269718200000
valid_phys10th_beam_1000ns_sec45_cfg6,120.95103290179320200000
valid_phys10th_beam_1000ns_sec45_cfg7,123.64971744977428600000
valid_phys10th_beam_700ns_sec15_cfg1,108.56796164798137400000
valid_phys10th_beam_700ns_sec15_cfg3,116.67863881204142000000
valid_phys10th_beam_700ns_sec15_cfg5,120.78280401902214800000
valid_phys10th_beam_700ns_sec15_cfg6,124.17339332903291000000
valid_phys10th_beam_700ns_sec15_cfg7,127.97047643704105800000
valid_phys10th_beam_700ns_sec1x9plus6_cfg1,120.68107779554460800000
valid_phys10th_beam_700ns_sec1x9plus6_cfg3,131.32473897123290600000
valid_phys10th_beam_700ns_sec1x9plus6_cfg5,121.62387376148931200000
valid_phys10th_beam_700ns_sec1x9plus6_cfg6,121.81222564324729400000
valid_phys10th_beam_700ns_sec1x9plus6_cfg7,115.79714315677480600000
valid_phys10th_beam_700ns_sec25_cfg1,113.08128566242056600000
valid_phys10th_beam_700ns_sec25_cfg3,116.32086738760431400000
valid_phys10th_beam_700ns_sec25_cfg5,121.56678391833100600000
valid_phys10th_beam_700ns_sec25_cfg6,124.15481262289642600000
valid_phys10th_beam_700ns_sec25_cfg7,125.19624244729314200000
valid_phys10th_beam_700ns_sec2x9plus7_cfg1,106.21421316351845800000
valid_phys10th_beam_700ns_sec2x9plus7_cfg3,115.28314035962443600000
valid_phys10th_beam_700ns_sec2x9plus7_cfg5,118.67617342246495000000
valid_phys10th_beam_700ns_sec2x9plus7_cfg6,122.98019574824933800000
valid_phys10th_beam_700ns_sec2x9plus7_cfg7,120.64668288182737600000
valid_phys10th_beam_700ns_sec45_cfg1,113.63102160633531200000
valid_phys10th_beam_700ns_sec45_cfg3,109.92808454618498200000
valid_phys10th_beam_700ns_sec45_cfg5,112.27712270330668400000
valid_phys10th_beam_700ns_sec45_cfg6,114.93859857998546600000
valid_phys10th_beam_700ns_sec45_cfg7,116.13585354546487800000
valid_phys10th_beam_850ns_sec15_cfg1,107.48196714207997200000
valid_phys10th_beam_850ns_sec15_cfg3,111.15495542589558000000
valid_phys10th_beam_850ns_sec15_cfg5,116.54311524496788800000
valid_phys10th_beam_850ns_sec15_cfg6,123.93442820697633000000
valid_phys10th_beam_850ns_sec15_cfg7,122.04399740710019400000
valid_phys10th_beam_850ns_sec1x9plus6_cfg1,120.60248419143039800000
valid_phys10th_beam_850ns_sec1x9plus6_cfg3,121.37186767960355600000
valid_phys10th_beam_850ns_sec1x9plus6_cfg5,121.73272837741983400000
valid_phys10th_beam_850ns_sec1x9plus6_cfg6,124.98055134439916000000
valid_phys10th_beam_850ns_sec1x9plus6_cfg7,121.86321193291081000000
valid_phys10th_beam_850ns_sec25_cfg1,109.88325909319207000000
valid_phys10th_beam_850ns_sec25_cfg3,112.45284970775876800000
valid_phys10th_beam_850ns_sec25_cfg5,116.15617888515344600000
valid_phys10th_beam_850ns_sec25_cfg6,115.62278720859040800000
valid_phys10th_beam_850ns_sec25_cfg7,124.49463844953863200000
valid_phys10th_beam_850ns_sec2x9plus7_cfg1,105.37665940962665400000
valid_phys10th_beam_850ns_sec2x9plus7_cfg3,116.97373622423197400000
valid_phys10th_beam_850ns_sec2x9plus7_cfg5,122.28878247322066600000
valid_phys10th_beam_850ns_sec2x9plus7_cfg6,126.77649960801968600000
valid_phys10th_beam_850ns_sec2x9plus7_cfg7,131.51000412671053000000
valid_phys10th_beam_850ns_sec45_cfg1,110.05668747932598400000
valid_phys10th_beam_850ns_sec45_cfg3,107.90585139790268600000
valid_phys10th_beam_850ns_sec45_cfg5,112.72507360686436200000
valid_phys10th_beam_850ns_sec45_cfg6,116.24772514835632400000
valid_phys10th_beam_850ns_sec45_cfg7,121.65117319752860400000
